,sex,sex_confi
SRR1026928,female,0.9974907
SRR868877,female,0.9999741
SRR1216110,male,0.9632928
SRR2926031,male,0.9845225
DRR006447,male,0.9256852
SRR317096,male,0.99660224
SRR898146,male,0.9401412
SRR479053,female,0.9842982
SRR1608603,male,0.9965135
SRR898491,male,0.9634703
SRR2087294,male,0.9998668
SRR1909096,male,0.90288764
SRR298703,male,0.96227294
SRR1313105,female,0.9982017
SRR897287,male,0.9558662
SRR2443209,female,0.99841005
SRR831011,male,0.84135926
SRR2545381,male,0.8197482
ERR752690,male,0.9597956
SRR976746,female,0.99083483
SRR898199,male,0.9842628
SRR1026966,male,0.824629
SRR897899,male,0.938832
SRR387432,female,0.99862736
SRR1216015,male,0.9984152
SRR397230,female,0.9998077
SRR650231,male,0.89023733
SRR1190368,male,0.9999658
ERR752719,male,0.9771716
SRR830974,male,0.97889864
SRR1648323,female,0.9998604
DRR006475,male,0.9894616
ERR649030,male,0.97203434
SRR014500,male,0.77916056
ERR863684,female,0.9999205
SRR1216013,male,0.99882096
SRR1698146,male,0.99634725
ERR315469,female,0.96750563
SRR897081,male,0.9968082
SRR2047486,male,0.9565306
ERR752630,male,0.9747903
ERR752639,female,0.991691
SRR915784,male,0.8791812
SRR896666,male,0.9979454
SRR1777323,female,0.8348278
SRR896883,male,0.9879395
SRR898364,male,0.9457181
SRR868824,female,0.9896968
SRR1747192,male,0.96696806
SRR1576188,male,0.9795011
SRR2049732,female,0.99990577
SRR1177718,female,0.99888915
SRR1002080,female,0.9856291
ERR532606,male,0.99729794
SRR898194,male,0.986275
SRR191651,female,0.99479353
SRR1698157,male,0.9987459
SRR1768877,male,0.9864936
SRR2506792,female,0.9796022
SRR1146174,male,0.99551547
SRR2049653,female,0.99977654
SRR898485,male,0.9590777
SRR898223,male,0.96447694
SRR423955,male,0.997671
SRR896749,male,0.95107764
SRR1161065,male,0.9853482
SRR1313220,female,0.99391574
SRR1521370,male,0.97107667
SRR896748,male,0.95696557
SRR1663230,male,0.9989646
SRR1373448,male,0.99662745
SRR898043,male,0.97546184
SRR948112,female,0.9999267
SRR896819,male,0.95247716
SRR1201705,female,0.95349467
SRR959644,female,0.79885584
SRR1177669,male,0.862229
SRR831032,female,0.54390424
SRR897447,male,0.99656165
SRR2314015,male,0.98551005
SRR903266,male,0.9880006
ERR752874,male,0.95167685
SRR1663224,female,0.9994833
SRR424573,female,0.5893187
SRR1768952,male,0.98316896
ERR752878,male,0.96869403
SRR1192966,male,0.99996316
SRR897516,male,0.9488951
SRR650169,female,0.99994004
SRR898351,male,0.96295226
ERR752817,male,0.9487772
SRR896721,male,0.99833727
SRR846944,male,0.97584534
SRR1163277,male,0.6370193
SRR1026981,female,0.9512831
ERR752583,male,0.9474355
SRR2313075,female,0.98971826
SRR1026920,female,0.99952126
SRR897471,male,0.9973017
SRR1927032,female,0.9998932
SRR1652965,male,0.7067477
SRR898118,male,0.9993003
SRR546233,male,0.99760664
SRR1608526,female,0.99954826
SRR975586,female,0.99277556
SRR837864,male,0.9999927
SRR903306,male,0.9983732
SRR1313150,female,0.99999887
SRR896712,male,0.999636
ERR833236,male,0.98742324
SRR1608756,male,0.99788034
SRR1608764,female,0.9985482
SRR1608638,male,0.99942124
ERR833249,male,0.9863779
SRR1693458,male,0.9999774
ERR752841,female,0.9987194
SRR1521433,female,0.9999813
SRR397177,female,0.99720764
SRR897286,male,0.9320922
DRR006404,male,0.95205337
SRR1026959,male,0.9516741
SRR358998,male,0.9987008
ERR315494,female,0.995773
SRR1576147,male,0.9931134
ERR519485,male,0.9953095
SRR896739,male,0.9976001
SRR1026924,male,0.92713004
SRR1026926,female,0.99930555
SRR1206038,male,0.8942172
SRR1265548,male,0.94256467
ERR315355,male,0.9845861
SRR902939,male,0.77986157
SRR387407,male,0.99785024
SRR1036038,female,0.9999261
ERR832542,male,0.8376545
ERR351431,male,0.99170685
SRR359290,male,0.927878
SRR2443159,female,0.9899001
SRR364831,female,0.99999255
SRR1216098,male,0.9770009
SRR1265518,male,0.9561597
SRR897460,male,0.9985695
SRR1146142,female,0.9961828
SRR1265644,male,0.99094236
SRR1313131,female,0.97056514
SRR650184,male,0.98316145
SRR898179,male,0.98518056
SRR868837,female,0.99771184
SRR897945,male,0.98590887
SRR897456,male,0.99898404
SRR1202303,female,0.9970991
SRR357412,male,0.99981034
ERR315394,male,0.99991065
SRR948106,female,0.99590284
SRR2926023,male,0.99313384
SRR396910,male,0.7628461
SRR1146127,female,0.99853146
SRR1201859,female,0.9706319
SRR1521371,male,0.9986202
SRR898299,male,0.99811065
SRR2049682,male,0.98995227
SRR1146190,male,0.99419653
SRR1177725,male,0.96402645
SRR1146118,male,0.98857176
SRR1823865,female,0.9963131
SRR020723,male,0.99975216
SRR834577,male,0.80626726
DRR014029,male,0.6382758
SRR2954793,male,0.87105876
ERR594514,male,0.99965656
SRR898449,male,0.96642065
SRR070195,female,0.78072757
SRR1721290,female,0.99998873
SRR057640,male,0.9975855
SRR1768825,male,0.9999757
SRR990071,female,0.7847385
SRR1213573,male,0.99812996
SRR1658437,male,0.8900703
SRR1292167,male,0.92176473
SRR1163259,female,0.9991511
SRR424572,male,0.7441891
SRR1026934,female,0.9973542
SRR1026899,female,0.99874973
SRR397235,male,0.99538815
SRR570309,male,0.9989926
SRR897882,male,0.9491102
SRR2049591,male,0.9819309
SRR1768838,female,0.9993845
SRR1652928,male,0.8923453
SRR2026312,male,0.94364786
SRR479052,female,0.9809027
SRR1754119,male,0.9831106
SRR1002077,female,0.9946276
SRR2138383,female,0.9992196
SRR1313195,female,0.9997098
ERR752591,male,0.9697286
SRR2049668,female,0.9996296
SRR1608894,male,0.9974712
SRR333708,female,0.6877811
SRR1265575,male,0.9915034
SRR1060784,female,0.59045225
ERR210956,male,0.9766755
SRR546226,male,0.9807871
SRR397217,male,0.99613416
SRR797110,female,0.99650323
SRR1265635,male,0.95838654
SRR191686,male,0.98008406
SRR1663223,female,0.97581637
SRR942556,male,0.9992615
SRR2052773,male,0.9977819
SRR896941,male,0.97058105
SRR897921,male,0.98996925
SRR1663281,male,0.99763596
SRR949084,female,0.9993
SRR191709,female,0.9967454
SRR1385239,male,0.9999895
SRR2537084,male,0.9348076
SRR575144,male,0.999993
SRR897803,male,0.9984368
SRR897487,male,0.9439966
ERR752677,male,0.9558953
SRR1693454,male,0.9992014
SRR1823860,male,0.87948817
SRR1265610,male,0.9815508
SRR1146107,male,0.9963538
SRR831031,male,0.8644432
SRR897489,male,0.9427431
SRR1265572,male,0.9825803
SRR898280,male,0.9957024
SRR1201831,female,0.9955406
SRR1313212,female,0.99600154
SRR1265598,male,0.98003274
SRR1216092,male,0.97459906
ERR351405,male,0.9752591
SRR317100,male,0.99993694
SRR959620,female,0.83890116
SRR039629,male,0.9122151
SRR1957193,male,0.9995238
SRR786618,male,0.97416353
SRR2962010,female,0.9985676
ERR035544,female,0.99741125
SRR1193010,male,0.9999875
SRR896673,male,0.9982314
SRR898427,male,0.98430747
SRR942555,male,0.9984803
SRR897494,male,0.93963957
ERR532548,male,0.99981385
SRR898339,male,0.9532093
SRR317097,male,0.9554313
SRR542367,female,0.9701468
SRR2049737,male,0.9730029
SRR834566,male,0.99312925
SRR1313118,female,0.99536765
SRR2049762,female,0.99988973
SRR1509483,male,0.6676098
SRR949079,female,0.9995535
ERR752542,male,0.9650437
ERR315376,male,0.996631
SRR396938,female,0.99836123
SRR1663239,male,0.99711734
SRR897321,male,0.95623016
SRR896811,male,0.95088834
ERR035542,female,0.9985878
SRR959598,female,0.78382593
SRR897051,male,0.99777377
SRR897724,male,0.97848207
SRR1177702,male,0.80697525
SRR1027178,female,0.99999523
ERR752564,male,0.95091164
SRR797101,male,0.9810122
SRR897166,male,0.9357684
SRR1768913,female,0.9997258
SRR1216105,male,0.9728686
SRR896788,male,0.93615484
SRR653392,female,0.9871308
SRR546236,male,0.9861474
SRR1603671,male,0.90623254
SRR897877,male,0.9426681
SRR542402,female,0.99659824
SRR1313134,female,0.96128416
SRR2049779,male,0.94175786
SRR2506949,male,0.98723257
ERR833233,male,0.99091893
SRR2052727,male,0.9776317
SRR479065,female,0.998456
SRR653400,female,0.96872205
SRR396908,male,0.99960595
SRR2087285,male,0.9998482
SRR1698150,male,0.9978777
SRR934364,female,0.9752714
SRR2131554,male,0.9954893
SRR897417,male,0.9988802
SRR1265581,male,0.9734869
SRR514128,male,0.5750202
SRR898126,male,0.997427
ERR532442,male,0.99746007
SRR633602,male,0.9787248
SRR980449,female,0.9808308
SRR2026322,male,0.62228715
SRR959704,female,0.88568604
SRR1042016,male,0.8213564
DRR006484,male,0.9941909
SRR1909105,male,0.7614269
SRR546235,male,0.9930239
ERR752733,male,0.96022093
SRR1265594,male,0.9790476
SRR897611,male,0.99250954
SRR1203830,female,0.99912393
SRR1191990,male,0.99998254
SRR1617444,female,0.9993967
SRR898322,male,0.95158625
SRR1617410,female,0.9904462
SRR1216113,female,0.99998343
SRR1663242,male,0.995396
SRR542364,female,0.9701805
ERR210961,male,0.98796046
SRR1608621,male,0.9980332
SRR897554,male,0.9480449
SRR1313199,female,0.9991377
SRR1521409,male,0.9863202
ERR649054,male,0.9211348
SRR1957125,male,0.9023625
ERR649042,female,0.9993
SRR1265608,male,0.9933591
SRR1551080,male,0.9976225
ERR752600,male,0.9615119
SRR962597,female,0.9999612
SRR1449122,female,0.85446787
SRR1201698,female,0.96205014
SRR396909,male,0.9995961
SRR1163060,female,0.98136264
SRR962599,female,0.9995696
SRR898410,male,0.98201543
SRR898306,male,0.95377266
SRR959699,female,0.94690716
SRR1026906,male,0.9463032
SRR2954781,male,0.9919779
ERR315424,female,0.9827243
SRR897822,male,0.9974972
SRR897210,male,0.978831
ERR752749,male,0.9757575
SRR1191342,male,0.999983
SRR2859771,male,0.88245595
SRR2037287,male,0.9998659
SRR070183,male,0.93948805
SRR896963,male,0.9494864
SRR1026893,female,0.9996092
SRR897873,male,0.94693553
SRR868878,female,0.9983867
SRR1427482,female,0.9980648
SRR537099,female,0.9968704
ERR532445,male,0.98662776
ERR315434,female,0.9994418
SRR896982,male,0.96792156
SRR898224,male,0.96296394
SRR396950,female,0.9998986
ERR752787,male,0.95538723
SRR898477,male,0.96692115
SRR2052780,female,0.99907815
SRR1268065,female,0.9996456
SRR1201681,female,0.9623637
SRR1169728,male,0.8531507
ERR532560,male,0.9951376
SRR1521431,female,0.9999779
SRR2149954,male,0.95701426
SRR898120,male,0.9983613
SRR959648,female,0.783901
SRR057646,male,0.99992096
SRR942554,male,0.9135378
SRR797085,female,0.99740446
SRR1216041,male,0.96063185
SRR898389,male,0.98322153
SRR1313136,female,0.99639004
SRR611847,female,0.930019
SRR897859,male,0.9429555
SRR1213725,male,0.9998792
SRR332172,male,0.997705
SRR387428,male,0.9982483
SRR537110,female,0.9981602
SRR1608812,male,0.9965908
SRR396927,female,0.9674984
SRR2759157,female,0.912265
SRR1927043,female,0.9999421
ERR532580,male,0.99986756
SRR1036138,male,0.99899733
SRR897851,male,0.996673
ERR752872,male,0.9644462
SRR2087291,male,0.9999733
SRR898307,male,0.94380796
SRR2049629,female,0.9997283
SRR2049643,female,0.999874
SRR1268077,male,0.97964305
SRR1313110,female,0.9999855
SRR1617450,female,0.95627433
SRR897415,male,0.998927
ERR752649,male,0.9478923
SRR2049782,male,0.9354312
SRR1026890,male,0.9578983
SRR653399,female,0.9699975
SRR898226,male,0.9500718
SRR1313092,female,0.99911386
SRR959688,female,0.8930647
ERR863681,female,0.9999925
SRR897669,male,0.94242877
SRR1216068,male,0.9892265
SRR898430,male,0.98588485
SRR1191694,male,0.99997425
ERR863734,female,0.999992
SRR922552,female,0.9991517
SRR1027985,female,0.89779246
SRR2028010,female,0.992358
SRR1163268,male,0.9677166
SRR1265596,male,0.9883763
SRR1422077,male,0.88480556
ERR649070,male,0.96402615
SRR898275,male,0.9986865
SRR1721282,male,0.99957514
SRR1028024,female,0.9997756
SRR1313139,female,0.9980817
SRR1060775,male,0.8345524
SRR975588,male,0.98884773
ERR519487,male,0.9545828
SRR897880,male,0.9469263
SRR2047482,male,0.87878335
SRR1806589,female,0.9744012
SRR897432,male,0.9981643
SRR797079,female,0.5954381
ERR832543,male,0.8554816
SRR1374338,male,0.9777044
ERR519493,male,0.9770749
SRR1203816,female,0.9905118
SRR1927046,male,0.9443439
SRR1767245,female,0.9951175
SRR898214,male,0.975454
SRR317094,male,0.9776865
SRR650172,male,0.9924019
SRR1957203,male,0.8843778
SRR959631,female,0.7846662
SRR897048,male,0.9990837
SRR897192,male,0.9476511
SRR897250,male,0.96894443
SRR2926016,female,0.9981577
SRR350973,female,0.99745333
SRR1201872,female,0.938721
SRR1163253,female,0.9983405
SRR2166634,female,0.9892046
SRR609423,male,0.9318887
SRR898310,male,0.9476002
SRR898186,male,0.9906619
SRR1146121,male,0.99480075
SRR897153,male,0.9293872
SRR1203843,female,0.9483665
SRR959607,female,0.78328884
SRR2313976,male,0.9731797
SRR2313068,male,0.9949754
SRR1823869,female,0.9702697
SRR1201680,female,0.95290244
ERR833258,male,0.97418386
SRR2026325,male,0.85752
SRR898042,male,0.9711839
SRR1927055,female,0.9993103
SRR1047873,female,0.9987262
SRR1785320,female,0.995971
SRR1265638,male,0.97465897
SRR299114,male,0.6886785
SRR317102,male,0.9956212
SRR896745,male,0.9468645
SRR1785258,female,0.99689996
SRR764666,female,0.9416267
SRR868847,female,0.9997511
ERR315442,male,0.99550515
ERR752777,female,0.9989082
SRR1177675,female,0.99805105
ERR649039,male,0.96653044
SRR1177754,female,0.99944925
SRR846954,male,0.96048576
ERR329514,male,0.9904749
SRR898270,male,0.99664676
SRR387418,male,0.99870205
SRR1265543,male,0.97385865
SRR2052713,male,0.98052466
SRR1060760,male,0.75563884
SRR396946,male,0.9885702
SRR897960,male,0.9828943
SRR2049701,male,0.9712841
SRR1265593,male,0.97303677
SRR791045,female,0.99984217
SRR1521357,female,0.99933827
SRR975597,male,0.99997693
SRR2926018,male,0.99783957
SRR1192072,male,0.9999758
SRR1201695,female,0.9508198
SRR2049717,male,0.9421445
SRR1313214,female,0.9976594
SRR948096,male,0.9971965
SRR1201830,female,0.99606866
SRR1313158,female,0.99911994
SRR2049729,male,0.99581707
ERR731507,female,0.96904504
ERR833255,male,0.96682185
SRR897719,male,0.96995133
ERR752624,male,0.972882
ERR832553,male,0.8777739
SRR2087303,male,0.9999403
SRR650151,male,0.9941112
ERR752865,male,0.97299844
SRR2047491,male,0.99760044
SRR959703,female,0.90515625
ERR348413,female,0.701924
SRR1163276,female,0.99925214
ERR519491,male,0.99474335
SRR1721289,female,0.9999858
SRR1203774,female,0.968839
SRR1201786,female,0.97007734
SRR959740,female,0.88749015
SRR1720782,female,0.5030673
SRR2040373,female,0.9933279
SRR1767291,male,0.9881892
SRR959645,female,0.7833938
SRR1927021,male,0.95688784
ERR315406,female,0.9582076
SRR1202844,female,0.996765
SRR897490,male,0.9415101
SRR479060,female,0.9981545
SRR1422079,male,0.9117584
SRR060734,female,0.994565
SRR2049727,male,0.9877249
SRR959733,female,0.9513748
SRR1231445,male,0.99996483
SRR897455,male,0.9978241
ERR661162,female,0.9824918
SRR959691,female,0.8918354
SRR897569,male,0.9945858
SRR786624,female,0.99890184
ERR752518,female,0.99877036
SRR1177726,male,0.8199275
SRR897466,male,0.99768126
SRR898338,male,0.93069375
SRR836506,female,0.79239506
SRR2926042,male,0.97725374
SRR898314,male,0.94560117
SRR903138,male,0.93550503
ERR752811,male,0.9746727
ERR752706,female,0.9999415
SRR1202949,female,0.7483014
SRR1576163,male,0.9786938
SRR1313209,female,0.9977441
SRR1608697,female,0.54596007
SRR896807,male,0.956948
SRR1698147,male,0.99765074
SRR2544790,male,0.9795788
SRR897241,male,0.9811288
SRR898279,male,0.99692136
SRR397213,female,0.98069936
ERR863748,female,0.9999307
DRR006395,male,0.9775566
SRR897531,male,0.9400975
SRR1747190,male,0.9591249
SRR1201796,female,0.94281644
SRR896715,male,0.9986731
ERR752660,male,0.97655785
SRR1777321,male,0.9917344
SRR2087284,female,0.99968195
SRR1781815,female,0.98030627
SRR896796,male,0.94899416
DRR006468,female,0.8337029
SRR1146154,male,0.99630344
SRR2040351,female,0.9992609
ERR661158,female,0.9808005
SRR2087321,female,0.9974019
DRR006472,male,0.98920125
SRR479077,female,0.99287426
SRR898175,male,0.9872893
SRR1608514,female,0.97982854
SRR1190506,male,0.99999267
SRR1663258,female,0.9966974
SRR898481,male,0.9744582
SRR317107,male,0.9988874
ERR315369,male,0.9994361
SRR298696,male,0.5820913
SRR897464,male,0.9964178
SRR2859774,female,0.7886336
SRR1823867,female,0.9833008
SRR1313123,female,0.99960166
SRR2040369,female,0.9913374
SRR1286924,male,0.99718267
SRR1663276,female,0.9897269
SRR1603663,male,0.9256425
SRR650167,male,0.9998778
SRR1193524,male,0.999992
SRR2087331,male,0.9890407
SRR926657,female,0.9917758
SRR1265621,male,0.96925676
SRR1201727,female,0.95220107
SRR1193007,male,0.9999918
SRR797142,male,0.9993294
ERR863716,female,0.99996823
SRR942548,male,0.80015373
SRR1754122,female,0.9842787
DRR006473,female,0.9561569
ERR752815,male,0.9529033
SRR2052756,male,0.9798765
SRR903318,male,0.9953974
ERR532438,male,0.9989773
SRR897150,male,0.9249555
ERR863766,female,0.99897367
SRR1268067,male,0.9168867
SRR897946,male,0.988845
SRR897243,male,0.98193806
SRR898178,male,0.9813522
SRR1042022,male,0.9038308
SRR897298,male,0.9549087
SRR896950,male,0.965546
SRR2049606,male,0.9884216
SRR896874,male,0.99032533
SRR1313140,female,0.99812543
SRR1313127,female,0.994455
SRR2443185,female,0.9978677
SRR797168,female,0.9999158
SRR1292166,male,0.9154703
SRR2052683,male,0.9887956
SRR1385241,male,0.9999237
SRR1146239,male,0.9981346
ERR752597,female,0.99897414
SRR831005,male,0.5560745
SRR975592,male,0.99353755
SRR791062,female,0.99997485
SRR1721299,female,0.99998426
ERR752549,male,0.9854911
SRR1177674,female,0.99061406
SRR2926019,male,0.9966731
SRR419522,male,0.9970376
SRR896696,male,0.9991749
SRR924533,male,0.99995565
SRR650140,male,0.99988496
SRR896949,male,0.97637475
SRR797103,female,0.9272974
SRR1313198,female,0.9990467
SRR397229,male,0.9852327
SRR1649700,female,0.9814578
SRR1002094,female,0.9999984
SRR897191,male,0.9322971
SRR1313204,female,0.9904996
SRR1693466,male,0.99883616
SRR1026970,female,0.9996683
SRR948499,female,0.9997802
SRR1839791,female,0.99898374
ERR752742,male,0.96594095
SRR1385240,male,0.999922
SRR897910,male,0.9542818
ERR752852,male,0.96224517
SRR1502800,male,0.99734163
SRR897842,male,0.99881446
SRR2087322,male,0.9997546
SRR903026,male,0.9896803
ERR351406,female,0.9996212
ERR752826,male,0.95049083
SRR2049676,male,0.95805466
SRR014493,male,0.8057512
SRR898264,male,0.9979311
SRR797106,male,0.7059029
SRR650131,female,0.979314
SRR1663265,female,0.9945051
SRR1617425,female,0.99920446
SRR1373445,female,0.999142
SRR1026995,female,0.9991724
ERR841673,female,0.95776623
SRR645161,male,0.92887896
SRR1656645,female,0.99896413
SRR387435,male,0.99951917
SRR1163271,male,0.9870639
SRR948113,female,0.9997864
DRR006491,female,0.9870175
SRR1265553,male,0.9492199
ERR315493,female,0.9999725
SRR1658424,female,0.7234131
SRR514144,male,0.98819673
ERR315356,male,0.9326026
SRR1313208,female,0.9967966
SRR1146222,male,0.9996177
SRR070182,male,0.9997428
SRR898176,male,0.9889143
SRR2052809,male,0.9974877
SRR1744447,female,0.95385325
SRR2926034,male,0.98926246
SRR791074,female,0.9998166
SRR1576144,male,0.94874793
ERR752578,male,0.9599689
SRR1146229,male,0.99920636
SRR1027183,female,0.9999963
SRR2049783,male,0.97239447
SRR332269,male,0.99366075
SRR1927031,female,0.9999682
SRR1652973,female,0.99626076
ERR348408,female,0.8382267
ERR649053,female,0.99726343
SRR548612,female,0.9999897
SRR479066,female,0.9997206
SRR898266,male,0.9986432
SRR1146197,male,0.9976139
SRR1265649,male,0.9922121
SRR2049755,female,0.9998579
SRR396935,female,0.9812282
SRR897948,male,0.990211
SRR2072594,female,0.98667926
SRR1608584,male,0.99971914
ERR315370,male,0.98783016
SRR1747161,male,0.9707055
SRR1201721,female,0.9436385
SRR898227,male,0.9619154
SRR898404,male,0.98574954
SRR191701,male,0.9909288
SRR1521210,female,0.7132073
SRR191707,male,0.9985865
SRR387436,male,0.9991441
SRR897555,male,0.9647824
SRR057638,male,0.99965763
SRR896816,male,0.93144447
SRR1561679,female,0.9759161
SRR797131,male,0.96545964
SRR942546,male,0.7930394
SRR1026901,female,0.9990637
SRR1575099,male,0.96491635
SRR649550,male,0.99984014
SRR898393,male,0.9808222
SRR1746771,male,0.939487
SRR1617451,female,0.9262496
